objid,ra,dec,petroRad_r,z,class,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,snMedian,low_z
1237654881274036322,215.373984765356,5.07320835012245,9.921278,0.02707078,GALAXY,16.57148,15.07254,14.34344,13.96116,13.60617,0.01086259,0.002531384,0.002202279,0.002220198,0.003440814,32.23271,True
1237654880736968887,214.892986381976,4.6400322648159,5.242095,0.09833516,GALAXY,20.2293,17.95159,16.98293,16.46937,16.07557,0.1255621,0.008671821,0.005877756,0.005357059,0.01329411,14.27442,True
1237654880736968852,214.844624531776,4.72349385575722,4.798954,0.1388659,GALAXY,20.40553,18.42558,17.34784,16.90614,16.60136,0.09723168,0.009347505,0.005964507,0.005683603,0.0149651,13.72874,False
1237654652562768283,123.49098105468,39.5576829180263,3.951076,0.2424777,GALAXY,21.63301,19.11332,17.69131,17.19338,16.88149,0.278718,0.01682839,0.008146485,0.007684071,0.02018599,14.43221,False
1237654606400061639,161.405633202197,5.4248662262414,7.76216,0.0728811,GALAXY,19.65005,17.7863,16.8505,16.33301,15.9352,0.07267629,0.009904261,0.005873143,0.005298294,0.01006399,11.19151,True
1237654606399864987,160.99021773782,5.25487893618506,4.638946,0.179898,GALAXY,20.82159,18.99205,17.76834,17.25853,16.87801,0.1148086,0.01351493,0.007213368,0.00680648,0.01370523,10.65983,False
1237654606399799371,160.855722721236,5.29159112598812,3.354504,0.09171931,GALAXY,19.49752,18.07829,17.25315,16.7369,16.40021,0.03720018,0.007065151,0.005098362,0.004847705,0.009210687,18.02374,True
1237654605863125245,161.291607877459,4.94449294928368,22.81334,0.06888863,GALAXY,17.30252,15.55713,14.73618,14.31641,13.99168,0.02424553,0.003385372,0.00272827,0.002635042,0.005760653,25.0473,True
1237654605863125205,161.26063713921,4.79607652736845,5.706689,0.107667,GALAXY,19.54789,17.46832,16.43272,15.99959,15.65341,0.05574909,0.005976326,0.004108844,0.003919342,0.008518402,21.26724,False
1237654605863125153,161.187580582013,4.97111224815361,5.332278,0.1439236,GALAXY,20.38042,18.39959,17.36803,16.93048,16.6136,0.0952565,0.009881858,0.006414169,0.006017565,0.01493555,13.71385,False
1237654605863059690,161.127174202213,4.99196066786021,4.563418,0.06916042,GALAXY,19.07717,18.08418,17.76791,17.50046,17.47363,0.03133816,0.007204311,0.007488685,0.007878952,0.02664301,12.65293,True
1237654605862994100,160.982721906743,4.83459910578489,3.153218,0.09996615,GALAXY,20.11136,18.25354,17.32914,16.92896,16.60635,0.06284385,0.007953516,0.005739325,0.005487078,0.01286247,16.01924,True
1237654605323108440,153.997784777597,4.18135926193004,5.383704,0.04576737,GALAXY,18.54047,16.65919,15.77858,15.37425,15.05465,0.02456102,0.003848075,0.003041368,0.002969078,0.005395453,33.69303,True
1237654604786434232,154.524632410606,3.80812104619153,3.817785,0.1162104,GALAXY,19.66029,17.74671,16.74238,16.33526,15.96712,0.05332171,0.006555639,0.004498769,0.004320939,0.007986174,23.93644,False
1237654604786237506,154.033704087966,3.75829279073338,3.865977,0.2042799,GALAXY,20.96868,19.02554,17.71948,17.23658,16.88896,0.1520234,0.01515879,0.007655065,0.006912616,0.01463188,11.7776,False
1237654604786172107,153.953366575143,3.81520397394777,5.199119,0.1152424,GALAXY,19.76614,17.84801,16.82894,16.35219,15.96145,0.0619214,0.007349115,0.004879162,0.004553316,0.00847861,19.32049,False
1237654604786172083,153.932301298606,3.68745040999546,3.117222,0.1495143,GALAXY,20.66593,18.53572,17.39124,16.91227,16.55124,0.1025103,0.009684804,0.005845472,0.005411678,0.01041718,14.36843,False
1237654604249432230,154.264343763773,3.40182039092447,4.454184,0.07627898,GALAXY,20.1855,18.14145,17.31784,16.93067,16.61961,0.09158237,0.009768864,0.006815016,0.006571098,0.01506595,11.60421,True
1237654604249432211,154.23778492921,3.4142197224208,7.043864,0.04674171,GALAXY,18.72218,16.80732,15.97443,15.6104,15.27373,0.03041344,0.004538957,0.003417513,0.003407978,0.006307743,28.46137,True
1237654604249432202,154.229009966447,3.39032730852729,6.947885,0.04603218,GALAXY,18.48335,17.53633,17.1584,16.87249,16.68973,0.02477673,0.00655453,0.00617802,0.006451675,0.01667891,12.19447,True
1237654604249301149,153.980945278631,3.29639493703915,3.938578,0.1488825,GALAXY,18.65591,17.56272,16.94772,16.55038,16.36911,0.02236225,0.005714632,0.00466155,0.004482661,0.01010364,20.66704,False
1237654602642030804,161.22898657088,5.56934441435919,4.700415,0.1011715,GALAXY,18.97493,17.76726,17.13663,16.70467,16.51719,0.03321027,0.006714747,0.005446899,0.005310642,0.01256064,16.53986,False
1237654602641899637,160.894116906538,5.57102173637823,7.095691,0.1576094,GALAXY,19.07743,17.65722,16.76859,16.32598,16.045,0.04914005,0.007088457,0.004952923,0.004802279,0.01099977,13.22914,False
1237654602638950539,154.180692928192,5.15449138232939,6.676047,0.04571308,GALAXY,18.43492,16.88467,16.07558,15.61954,15.30602,0.0321717,0.005047065,0.003879636,0.003813655,0.007830554,23.28922,True
1237654602628989298,131.334810821842,4.00721532838145,4.65036,0.09662823,GALAXY,19.63449,18.21346,17.49032,17.09171,16.88071,0.05463832,0.008308174,0.006688604,0.006963727,0.01803423,11.12047,True
1237654602628858255,131.081542446324,3.87397407622712,6.505672,0.1177646,GALAXY,19.37069,17.48288,16.47989,16.0453,15.70709,0.05281232,0.006109823,0.004303333,0.004313262,0.008996586,19.67124,False
1237654602628858195,131.031360833807,3.83513546057113,4.761884,0.1175871,GALAXY,19.02704,17.97739,17.49085,17.16042,17.0056,0.03479057,0.007723695,0.007014672,0.007656729,0.02143167,10.62187,False
1237654602105225402,161.326266232696,5.09362382246372,11.34969,0.06925026,GALAXY,17.84114,16.16147,15.36559,14.96564,14.64223,0.02906372,0.004320304,0.003299034,0.003341131,0.006535164,21.94004,True
1237654602105225368,161.291385573213,5.08815036497979,6.376112,0.06909855,GALAXY,19.04585,17.33784,16.45606,15.96275,15.61167,0.04489566,0.006391012,0.004513047,0.004343566,0.008313568,17.93365,True
1237654602105028768,160.849528730103,5.17055609951078,4.867031,0.1315958,GALAXY,20.48154,18.52198,17.49914,17.07619,16.74415,0.1013701,0.01094057,0.006682535,0.00665611,0.01385026,12.08209,False
1237654602102145166,154.280688826906,4.89466967276085,5.783714,0.1066619,GALAXY,19.67746,18.07171,17.27769,16.85331,16.51586,0.05248983,0.007791088,0.00579886,0.005818438,0.012116,14.56266,False
1237654602102145159,154.254426797147,4.84913516095766,3.801633,0.2111622,GALAXY,20.70454,18.74135,17.40307,16.8969,16.55201,0.1260976,0.01330943,0.006627067,0.006432547,0.01312708,14.99247,False
1237654601568288884,161.164202666014,4.74208589439322,3.892668,0.07432022,GALAXY,19.69809,18.16378,17.38643,16.98673,16.67799,0.04741323,0.007301883,0.005562271,0.005337661,0.01337256,15.4947,True
1237654601568157951,160.962355950589,4.60424726044919,6.105563,0.1505156,GALAXY,19.81547,17.84979,16.69046,16.20466,15.8272,0.06630701,0.00728892,0.004519654,0.004150472,0.00908867,19.08468,False
1237654601028337768,154.114392422924,3.87748164714702,3.397157,0.1068191,GALAXY,20.18773,18.45399,17.47607,17.04102,16.70354,0.06498294,0.008893985,0.005968119,0.005755872,0.01300555,14.92003,False
1237654601028272268,153.989737694285,3.97267524181706,4.92046,0.1584333,GALAXY,20.40955,18.45372,17.311,16.84804,16.51069,0.09618109,0.01027479,0.006039376,0.005713477,0.01337637,14.57752,False
1237654600491466912,154.196289161137,3.56709456657097,7.064977,0.08989805,GALAXY,19.61678,17.75637,16.84444,16.4287,16.1262,0.05841305,0.007085517,0.004992791,0.004864092,0.01016632,18.52223,True
1237654600491401423,154.049822560528,3.65055971514024,7.844723,0.03201616,GALAXY,16.81153,15.69118,15.14948,14.83235,14.58846,0.0094052,0.002870144,0.002602549,0.002625167,0.004570843,29.99604,True
1237654600491401394,153.984136747719,3.64237998801291,4.392872,0.1247881,GALAXY,20.13722,18.35007,17.29744,16.78265,16.36637,0.07233466,0.008918316,0.005729847,0.005355508,0.01018312,15.46673,False
1237654600491270330,153.775909669332,3.63437893097835,5.662275,0.1149139,GALAXY,19.63768,17.60233,16.5333,16.08491,15.70474,0.05978448,0.006426372,0.004221054,0.004042598,0.007565983,22.34116,False
1237654599954530470,154.091120861735,3.22062599095737,8.695579,0.1169809,GALAXY,18.9664,17.42356,16.5867,16.17835,15.88063,0.04314752,0.00694874,0.004969657,0.004954293,0.01154282,12.27446,False
1237654031400108232,166.465369715156,3.4221538561677,11.05235,0.07467569,GALAXY,18.53374,16.51243,15.56804,15.11544,14.75014,0.03244019,0.003947028,0.003065675,0.003104006,0.005852734,26.4009,True
1237654029789954180,167.509774147281,2.22974929356107,4.624134,0.1492801,GALAXY,20.5015,18.49398,17.3762,16.93222,16.55364,0.09434488,0.01008554,0.006384715,0.00644728,0.01546187,12.74975,False
1237654029789888654,167.38702550201,2.26106540664357,12.06083,0.0855354,GALAXY,18.38568,16.58942,15.72422,15.29755,14.97629,0.03142492,0.00450709,0.003494152,0.003571385,0.008313797,22.13431,True
1237654029789888579,167.445861099025,2.18968657522688,8.45943,0.0846258,GALAXY,18.63225,17.13281,16.41698,16.01124,15.74896,0.03734942,0.005943347,0.004989373,0.005319462,0.01549665,11.72062,True
1237654029789823094,167.207757420976,2.18601950851292,5.498465,0.2016544,GALAXY,20.81459,18.68948,17.384,16.88467,16.51451,0.1389402,0.01250278,0.006937703,0.006732729,0.01722661,12.11867,False
1237654029789757623,167.094731760621,2.19242414066078,4.853193,0.0862603,GALAXY,19.72223,17.86439,16.89566,16.43948,16.0568,0.0627768,0.007743204,0.005484471,0.005476542,0.0130621,13.86249,True
1237654029789626528,166.821079664435,2.22126654284802,6.408988,0.06214903,GALAXY,18.66647,17.30706,16.79546,16.45354,16.26258,0.02945741,0.006187472,0.005815109,0.005822475,0.01723832,12.69823,True
1237654029253017768,167.465037477835,1.95533527570304,3.428246,0.1101428,GALAXY,19.70075,18.02669,17.0996,16.64293,16.28878,0.04979368,0.007293252,0.005383466,0.005322624,0.01112085,16.3095,False
1237654029253017753,167.462325088573,1.77888511193041,5.581419,0.2086583,GALAXY,20.81528,18.53944,17.14128,16.62603,16.31018,0.1573952,0.0118541,0.006265947,0.006029181,0.01379398,12.03902,False
1237654029252952205,167.223999890192,1.78048584741951,3.731286,0.1436395,GALAXY,20.85243,18.71335,17.58932,17.12533,16.7461,0.1240404,0.01102244,0.007008827,0.006893773,0.01520858,12.09004,False
1237654029252952179,167.214258449324,1.80362206283198,4.932847,0.2090356,GALAXY,20.90385,18.71,17.3455,16.8257,16.42399,0.1598139,0.01265896,0.00677733,0.006499776,0.01420046,12.12812,False
1237654029252952169,167.193970304165,1.840642074209,5.592781,0.04242723,GALAXY,18.6959,17.5955,17.24063,17.00948,16.8027,0.02719308,0.006017247,0.006318376,0.007402309,0.02067835,12.85232,True
1237654029252952139,167.335780235436,1.83426204098436,3.91324,0.1349772,GALAXY,20.58145,18.71463,17.64404,17.11473,16.71502,0.1056115,0.0114567,0.007478714,0.007089989,0.01561287,11.51865,False
1237654029252886708,167.08993942512,1.94231063036658,8.416768,0.09857417,GALAXY,18.8517,16.85366,15.84237,15.40341,15.03752,0.03729846,0.004626542,0.003393494,0.003388936,0.006474881,22.61694,True
1237654029252886677,167.064756919393,1.92699873170491,4.929769,0.1000658,GALAXY,19.26803,17.38467,16.36938,15.8951,15.52279,0.04416831,0.005709725,0.004114856,0.004018077,0.007939958,19.01992,False
1237654029252886667,167.050805548818,1.95094486639525,4.61869,0.09949763,GALAXY,20.16152,18.0794,17.04264,16.59036,16.20146,0.07052218,0.00742674,0.005131438,0.00507125,0.01020094,16.02909,True
1237654029252886599,167.158367146439,1.87645603613366,14.22024,0.04239549,GALAXY,16.70052,15.29258,14.57847,14.18517,13.86301,0.01007894,0.002557201,0.002289485,0.002321213,0.003786885,37.2408,True
1237654029252821146,166.984303991889,1.77174288310687,3.466903,0.1034483,GALAXY,20.0425,18.29765,17.32355,16.89209,16.52536,0.06166553,0.008327775,0.005944941,0.005922291,0.0126039,14.36531,False
1237654029252821110,166.914877435331,1.78307994967333,6.160811,0.06621521,GALAXY,18.59299,16.67873,15.75032,15.30637,14.92713,0.02736131,0.004181346,0.003319863,0.003286612,0.005607892,25.34154,True
1237654029252821001,166.900218868818,1.94463875584055,8.908541,0.08839578,GALAXY,19.97557,18.03376,17.13613,16.65318,16.32486,0.09655794,0.01026708,0.007499362,0.007290505,0.01740306,15.24737,True
1237654029252755672,166.854525864128,1.77558248555222,7.976547,0.1338849,GALAXY,19.48642,17.75039,16.76156,16.31086,15.9581,0.06384135,0.008109877,0.005685421,0.005778768,0.01304018,13.32871,False
1237654029252690060,166.669856333807,1.77041934170973,5.650421,0.1012316,GALAXY,19.81742,17.87011,16.87419,16.42546,16.0312,0.0705779,0.007731636,0.005410063,0.005436523,0.01153964,15.41692,False
1237654028716277905,167.681749949155,1.54127347958953,3.709071,0.1301525,GALAXY,20.43747,18.71118,17.7118,17.28571,16.97276,0.0800882,0.01121293,0.007490179,0.007639023,0.01857198,10.75837,False
1237654028716277902,167.677247822355,1.45949451823391,4.508006,0.1290782,GALAXY,20.6391,18.64086,17.54479,17.12255,16.73982,0.1075048,0.01181041,0.007319795,0.007521691,0.01757276,11.1209,False
1237654028716212406,167.62124345599,1.48244483148828,6.08019,0.09763516,GALAXY,18.70275,17.39662,16.77862,16.4372,16.29536,0.03185327,0.006907749,0.006467627,0.006902418,0.02027226,10.30657,True
1237654028716212387,167.598381849885,1.53930185617043,7.621754,0.207593,GALAXY,21.10106,18.36931,16.9982,16.4937,16.16148,0.2134016,0.01195198,0.006129155,0.005976345,0.01401661,12.34109,False
1237654028716212362,167.548232945581,1.35806881716009,4.136681,0.08370402,GALAXY,18.69711,17.74944,17.36908,17.07204,16.98929,0.02395342,0.006598154,0.007230174,0.007353731,0.02254982,12.79923,True
1237654601028993224,155.674106947221,4.12210719231759,5.100669,0.1230804,GALAXY,19.83117,18.22835,17.3043,16.78835,16.43102,0.06723695,0.00972937,0.006448125,0.005919412,0.01389055,11.67916,False
1237654601028993229,155.683546247949,4.00681002608415,5.612093,0.04350974,GALAXY,18.71334,16.87908,16.05512,15.65872,15.35734,0.03038403,0.004526498,0.003457838,0.003410944,0.00703343,21.91362,True
1237654601029058641,155.777058126605,4.13454476564229,13.23189,0.04845324,GALAXY,17.42395,16.21058,15.72269,15.43506,15.21771,0.01764799,0.003900494,0.003729553,0.004036034,0.009693008,12.79873,True
1237654601029320725,156.389176493214,4.08130545773829,3.269617,0.1254525,GALAXY,18.59629,17.65694,17.31184,17.05104,16.99604,0.01957889,0.005453703,0.005167381,0.005391639,0.01386495,19.49483,False
1237654601570320520,165.892759489388,4.88396022031156,5.20968,0.1298466,GALAXY,20.71573,18.56596,17.46842,17.00169,16.66807,0.1333129,0.01113416,0.006795031,0.006325279,0.01587085,15.0947,False
1237654602101555227,152.927845312092,4.81735966242617,7.081109,0.02869461,GALAXY,17.78196,16.20945,15.49276,15.1309,14.86389,0.01674318,0.003417156,0.00284347,0.002913959,0.005091866,29.63599,True
1237654602644324420,166.421176958555,5.70651634470499,12.80538,0.05013314,GALAXY,17.66227,15.74167,14.86158,14.43612,14.13264,0.02267744,0.003100661,0.002467078,0.00242733,0.00424094,41.35144,True
1237654602644324515,166.384543385593,5.70759603570345,5.915627,0.04993612,GALAXY,19.43915,17.72188,16.85101,16.45088,16.13396,0.05284395,0.006484636,0.004735515,0.004721503,0.01003573,16.62942,True
1237654602644389916,166.546446253177,5.72583579968312,6.638005,0.05963952,GALAXY,19.54616,18.00622,17.27943,16.88453,16.62431,0.06187071,0.008220961,0.006504249,0.006487422,0.01550037,10.67923,True
1237654604787155104,156.221157523077,3.84659669250085,17.11066,0.02299019,GALAXY,16.57597,15.1803,14.5052,14.15954,13.87912,0.0124874,0.002774421,0.002448956,0.002447775,0.004231418,22.2923,True
1237654605860241507,154.634284622019,4.54962620836666,4.910361,0.03163446,GALAXY,18.47524,17.37259,16.98879,16.76139,16.56138,0.02551682,0.005356212,0.005330179,0.005746168,0.01638028,15.97325,True
1237654605865222300,166.028549106363,5.02749898090419,13.50452,0.02529279,GALAXY,17.76976,16.02427,15.23579,14.84038,14.55171,0.02186238,0.003372582,0.00279207,0.002700359,0.005652675,40.18488,True
1237654605865353366,166.418365274915,5.12266236525055,8.05244,0.0519894,GALAXY,18.14386,16.80748,16.16264,15.782,15.48374,0.02498148,0.004608196,0.00398055,0.003876034,0.009619677,19.25165,True
1237654606402224237,166.314050198271,5.38925888306812,3.410999,0.03155914,GALAXY,18.75962,17.05249,16.27478,15.89497,15.63342,0.024259,0.004373967,0.003507952,0.003518723,0.006244731,38.82327,True
1237654671349448806,157.404566258339,0.951132509643237,9.988187,0.0225078,GALAXY,17.43449,16.09895,15.50787,15.20116,14.95072,0.0214026,0.003810831,0.003270019,0.003618388,0.00868464,17.02254,True
1237656242237538486,340.555779680419,13.7727369241777,3.651249,0.1243309,GALAXY,20.38224,18.51361,17.46027,17.00392,16.57519,0.07892114,0.009091645,0.005989371,0.005752989,0.0133812,15.59366,False
1237656242237669758,340.839354424963,13.8991578165921,3.30374,0.1212604,GALAXY,20.80767,18.67733,17.64194,17.19774,16.82719,0.1122507,0.01017585,0.006610868,0.006311969,0.01585868,13.91058,False
1237657628454093014,179.791227221868,51.6720981304012,3.515295,0.07154939,GALAXY,18.95932,17.4936,16.87034,16.51013,16.26856,0.03284339,0.005552,0.004755419,0.004832354,0.01021312,16.91531,True
1237657628991029357,180.074008122051,51.9808444618638,4.590526,0.06643404,GALAXY,19.36997,17.55426,16.67171,16.28057,15.97408,0.04640985,0.005732568,0.004385845,0.004360359,0.009597244,18.38413,True
1237657630064443410,178.707434677206,52.8143753081479,14.3398,0.06939342,GALAXY,18.73114,16.76983,15.87328,15.44767,15.18568,0.04210044,0.004872258,0.003600856,0.003660056,0.007399558,21.03027,True
1237657630064378020,178.623962951278,52.7701199383178,5.053993,0.06944498,GALAXY,18.59169,16.71044,15.84659,15.4281,15.11517,0.02849887,0.004089769,0.003189798,0.003254182,0.00577978,26.68872,True
1237657629529735311,186.985051493666,52.5234797885924,11.05922,0.08372679,GALAXY,17.8867,15.99096,15.01903,14.58554,14.26864,0.03149733,0.003504031,0.002766692,0.002669735,0.005620058,23.81299,True
1237657629529604373,186.571998790988,52.5418918395504,5.407945,0.07584065,GALAXY,19.11607,17.18578,16.28107,15.87304,15.54223,0.04579195,0.004991048,0.00387682,0.003820114,0.008467546,21.37552,True
1237657629527638184,179.066576149846,52.5134124697219,11.79125,0.06126088,GALAXY,17.34545,15.71817,14.91637,14.47927,14.14677,0.01669596,0.00287591,0.002509926,0.002463412,0.004544349,25.98306,True
1237657629527572611,178.795637101068,52.5261219674018,8.146977,0.04786553,GALAXY,18.5532,17.30307,16.85614,16.58435,16.44163,0.03302905,0.005301459,0.005332051,0.005866204,0.01901352,12.37091,True
