objid,ra,dec,petroRad_r,z,class,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,snMedian,low_z
1237651823245328583,213.924916044676,4.96258544659983,4.929511,0.1264746,GALAXY,19.62162,17.8635,16.87651,16.44688,16.07858,14.785,False
1237651823245263137,213.821949261794,4.94819179854479,3.524553,0.05680472,GALAXY,19.98692,18.19607,17.23878,16.75643,16.35785,13.87135,True
1237651823245263124,213.813667965894,4.89901135292543,5.56409,0.05797697,GALAXY,18.70417,17.19168,16.44406,16.068,15.78112,18.90773,True
1237651823245263060,213.789900985936,4.92666848932354,16.79444,0.05605765,GALAXY,16.90615,15.38732,14.6414,14.25954,13.96924,19.48832,True
1237651823245262904,213.807118315861,4.8347381528395,4.980502,0.05604844,GALAXY,18.73962,16.79822,15.90245,15.50013,15.1948,28.04715,True
1237651823245197515,213.579785063339,4.91255939971302,4.071666,0.05443105,GALAXY,19.0113,17.76071,17.18725,16.84897,16.65424,14.23561,True
1237651800160469283,150.272378424028,-0.724602331348556,4.923488,0.1386263,GALAXY,19.90497,18.24875,17.30767,16.84447,16.4884,12.33192,False
1237651799623467084,150.009431888939,-1.06225376450408,4.237466,0.04609136,GALAXY,17.80674,16.04892,15.31676,14.97736,14.72916,41.49583,True
1237651752921792685,146.206295735387,1.14829020130248,5.081462,0.1232023,GALAXY,20.19852,17.9651,16.77356,16.25899,15.81169,18.98822,False
1237651752384921745,146.1597679618,0.840692804265108,6.993592,0.1221189,GALAXY,19.42594,17.41061,16.26919,15.78316,15.36316,19.14838,False
1237651752384856377,146.13154382869,0.841162725075002,6.465509,0.1224185,GALAXY,20.50978,17.8382,16.84991,16.375,16.02099,11.00474,False
1237651250974949419,237.881515504041,52.0888339685182,3.7007,0.03955929,GALAXY,19.86331,17.77088,16.71991,16.2102,15.84512,28.15317,True
1237650797293600970,145.89354739443,1.0284499808309,6.23548,0.05329375,GALAXY,18.99446,17.63755,16.96599,16.56319,16.31514,11.73845,True
1237650797293600959,145.875241121335,0.912496080146214,5.254121,0.124454,GALAXY,20.45548,18.1868,16.96005,16.4178,15.99756,15.77965,False
1237650796756730081,145.792579892616,0.524746586955892,4.133236,0.1222728,GALAXY,19.66759,18.59689,17.72811,17.2695,16.94997,11.08624,False
1237648720148168968,159.83925631916,-0.873946537618937,4.398459,0.1383015,GALAXY,20.64997,18.80394,17.64528,17.17316,16.78366,15.08005,False
1237648720148169024,159.915845168662,-0.903772562416303,5.102686,0.08724763,GALAXY,19.66127,17.82012,16.82766,16.35569,15.97588,24.68177,True
1237648720148299897,160.144321888775,-0.909414057564798,5.973711,0.03899339,GALAXY,17.44907,15.70001,14.91898,14.53679,14.23787,55.78362,True
1237648720148300016,160.089873784884,-1.02839635533018,4.150122,0.1349766,GALAXY,20.65562,18.79688,17.72994,17.25507,16.85843,16.8155,False
1237648720148300099,160.21360427121,-0.922022151847472,8.253594,0.03984923,GALAXY,17.75308,16.14525,15.34903,14.9183,14.5779,41.03505,True
1237648721222172802,160.428523070865,-0.189881083349835,7.262234,0.09522899,GALAXY,18.78296,17.72537,17.02269,16.65418,16.39706,18.6854,True
1237648721222172860,160.496047274071,-0.0770369135498089,5.883912,0.1130077,GALAXY,19.48017,17.96935,16.97952,16.5415,16.15438,16.61432,False
1237648721222238368,160.53701994959,-0.110781918676321,3.824331,0.1139992,GALAXY,20.505,18.59687,17.59938,17.1586,16.83695,19.4436,False
1237648721222238491,160.641013915716,-0.0371039085694395,6.354858,0.09483168,GALAXY,19.15195,17.94258,17.30023,16.91934,16.62581,13.72015,True
1237648721222303937,160.773789336912,-0.0549154196631708,7.040721,0.09530569,GALAXY,19.20467,17.70579,16.92341,16.50928,16.16742,17.53788,True
1237648721222303946,160.781642307265,-0.0944347234233636,6.948159,0.0615075,GALAXY,18.65266,17.53367,17.21231,16.93949,16.86692,17.28061,True
1237648721759961197,162.525717889481,0.333248799031144,3.297805,0.04032925,GALAXY,18.44975,16.52571,15.64857,15.21284,14.87298,47.38388,True
1237648721759961461,162.594962975805,0.236386228879564,13.25529,0.03942392,GALAXY,17.47535,15.81039,14.97389,14.57337,14.23697,34.64819,True
1237648721760026777,162.738849764229,0.281126074730521,5.767827,0.09485572,GALAXY,19.07809,17.57606,16.75495,16.34189,16.01859,23.30017,True
1237648721760092302,162.824632335451,0.252333454157638,5.853108,0.09521044,GALAXY,19.32757,17.71438,16.8847,16.4044,16.04116,20.04955,True
1237648721760157864,162.939726858729,0.348042586131176,4.58938,0.1270814,GALAXY,19.87637,17.93813,16.90782,16.4768,16.12407,24.77306,False
1237648721760157905,163.023289809997,0.289939254940085,4.726614,0.03787675,GALAXY,19.47384,17.83879,16.97902,16.49217,16.09986,16.72725,True
1237648721760157924,163.033774679626,0.321112649439151,4.516331,0.1072763,GALAXY,19.81569,17.87638,16.88568,16.43076,16.06112,22.39694,False
1237648721760223390,163.193953464407,0.318024075734965,6.045818,0.09505691,GALAXY,19.30584,17.74873,16.87515,16.41825,16.03822,19.08179,True
1237648721760288813,163.276665759981,0.264635056313492,4.806109,0.1251915,GALAXY,19.64545,17.58724,16.49954,16.02708,15.62588,28.25685,False
1237648721760288929,163.246094279393,0.268470395359676,5.613606,0.1260294,GALAXY,20.28509,18.40252,17.3639,16.86899,16.50039,13.93371,False
1237648721760289003,163.342896641488,0.320244744019615,3.631758,0.1074813,GALAXY,20.47222,18.59205,17.64522,17.23808,16.88243,17.14049,False
1237648721760419955,163.534313468594,0.361024078287358,7.802623,0.04774925,GALAXY,17.91135,16.4323,15.72861,15.33101,15.01491,33.79292,True
1237648721760419967,163.540354616173,0.409718765791859,6.443312,0.0479777,GALAXY,18.78853,17.60207,17.15968,16.85664,16.72724,12.23953,True
1237648721760420032,163.60870165559,0.335943571888452,6.261218,0.0386696,GALAXY,18.85178,17.60312,17.09175,16.77393,16.53333,13.04184,True
1237648721760420058,163.644674111673,0.343648365323376,6.768063,0.07665615,GALAXY,19.02806,17.58505,16.87262,16.44743,16.15225,17.51194,True
1237648721760551005,163.842883659988,0.415030896485425,3.588291,0.1475309,GALAXY,20.37748,18.1755,17.06188,16.59731,16.22411,23.38913,False
1237648721760551046,163.91286110293,0.35417202817951,3.910063,0.07145859,GALAXY,18.90475,17.69591,17.23648,16.90525,16.70729,19.73056,True
1237648722297290930,163.629084036523,0.635366645979814,4.848215,0.06570604,GALAXY,19.55245,17.5547,16.55705,16.05183,15.6738,24.22512,True
1237648722834161773,163.571391301407,1.06125864024064,3.111254,0.1547082,GALAXY,20.65579,18.84908,17.63207,17.17468,16.79839,15.97095,False
1237648722834161838,163.617377829559,1.0701519959373,7.978929,0.06811443,GALAXY,20.15544,18.22926,17.34657,16.91601,16.6083,11.3855,True
1237648722834161856,163.633506326011,1.25001712499721,4.215282,0.1548575,GALAXY,20.69914,18.84146,17.73568,17.25563,16.94762,13.32783,False
1237648722834161863,163.642858060182,1.23493569071564,3.625699,0.1035984,GALAXY,20.23916,18.47012,17.51342,17.06845,16.75603,14.31385,False
1237648722834292851,163.847751189573,1.12879127434605,5.8176,0.0639591,GALAXY,18.26096,17.22339,16.80347,16.48803,16.32345,16.71,True
1237651755072684144,153.982030485701,2.99972856069222,5.588843,0.09040105,GALAXY,18.38203,17.21235,16.48123,16.04266,15.74634,21.21094,True
1237651821098369173,214.979374923007,3.21643975223481,5.217578,0.1002878,GALAXY,19.52334,17.86162,16.91985,16.44937,16.08688,13.52577,False
1237651821098369182,214.988982185664,3.2710192889489,4.814292,0.1080488,GALAXY,19.44302,17.49025,16.46132,16.01042,15.63768,21.59859,False
1237651821634912427,214.342498676677,3.54732320884864,3.723849,0.1285517,GALAXY,20.01173,17.88582,16.84301,16.413,16.07163,18.89998,False
1237651821635043506,214.588845145649,3.5572879423558,3.830948,0.1304588,GALAXY,20.59501,18.66863,17.61969,17.16385,16.81028,11.15803,False
1237651821635109065,214.683712275902,3.56450191622867,4.864715,0.08523014,GALAXY,19.85612,18.29184,17.42635,17.0526,16.74317,11.95755,True
1237651822171848724,214.40164632513,4.03967725026993,7.574914,0.07905323,GALAXY,18.97096,17.3105,16.52703,16.11135,15.74593,11.35488,True
1237651822171848844,214.445309393249,4.0676025896304,5.325442,0.1558536,GALAXY,19.64157,17.96456,16.97931,16.5034,16.16641,12.23265,False
1237651822708719704,214.41295706538,4.43920433121801,3.532206,0.09952078,GALAXY,18.87017,17.88323,17.36614,16.98566,16.81661,15.65687,True
1237651822708719720,214.449440192602,4.53982378158624,5.799772,0.1257528,GALAXY,19.43982,17.8378,16.96903,16.56397,16.29942,13.86766,False
1237651822708785315,214.584106406355,4.48964839600647,3.079348,0.1296294,GALAXY,20.45502,18.60074,17.59758,17.16634,16.7954,11.74241,False
1237651822708785317,214.581354427829,4.3695038816827,3.149927,0.05568456,GALAXY,19.36292,17.63895,16.7769,16.39292,16.10071,22.46597,True
1237656567045226756,328.221908533106,-1.06617242123678,4.896181,0.1349677,GALAXY,20.56314,18.38215,17.14568,16.63443,16.20144,16.20342,False
1237654605323370619,154.616227538762,4.16886280879247,4.000776,0.04585491,GALAXY,19.48967,17.8646,17.01221,16.57049,16.21589,20.43059,True
1237654604787482926,156.964612496762,3.94115893995827,6.873792,0.05565638,GALAXY,18.53914,17.00755,16.24314,15.83493,15.54376,12.7995,True
1237654600492712072,156.985836038991,3.70922025619338,4.35087,0.1259127,GALAXY,19.96062,17.97368,16.89537,16.41387,16.04713,15.1287,False
1237654600492712067,156.984097498206,3.73437453270804,3.898544,0.1262926,GALAXY,20.07134,18.19477,17.15048,16.68311,16.3043,13.76308,False
1237654600491597984,154.507099989391,3.59641672051417,4.631514,0.1271065,GALAXY,20.39992,18.28047,17.22486,16.76529,16.41359,14.69202,False
1237654600491139293,153.506541737593,3.57546870367308,3.170279,0.1212145,GALAXY,20.24074,18.1843,17.18677,16.76499,16.41306,20.86714,False
1237657628454486141,181.360124644505,51.7649822425416,4.607379,0.1680931,GALAXY,20.76015,18.76971,17.63683,17.1514,16.85306,10.90507,False
1237657628454486162,181.420045140808,51.6229770954335,4.265092,0.1088067,GALAXY,18.95099,17.84752,17.3468,16.98378,16.86801,12.42895,False
1237657628454551694,181.514725029381,51.7683562464139,4.274248,0.1032986,GALAXY,19.74036,18.17995,17.3622,16.94515,16.61848,14.53509,False
1237657628454617217,181.815491943856,51.7471334974159,5.555346,0.08167653,GALAXY,19.65407,17.54609,16.55376,16.07674,15.74192,18.27209,True
1237657628990963819,179.960269070037,52.1211983355965,6.094851,0.08408649,GALAXY,18.46477,17.21699,16.6251,16.27722,16.07302,14.00217,True
1237657628991029331,180.002703016066,52.1044039013493,3.707246,0.1258715,GALAXY,20.47753,18.81581,17.74589,17.24111,16.8238,10.67567,False
1237657628991029388,180.143185829351,52.1623280872156,6.336814,0.07212655,GALAXY,18.58144,16.76522,15.88077,15.46894,15.14901,27.41473,True
1237657628991029400,180.217725033446,52.0144989372802,4.847893,0.06687964,GALAXY,18.97006,17.18879,16.31965,15.91074,15.60053,23.69321,True
1237657628991094865,180.278931149619,52.0178692395938,4.020216,0.06704374,GALAXY,18.45956,16.77151,15.94901,15.52124,15.18967,29.47301,True
1237657628991094905,180.369879539747,52.0254817784733,7.579079,0.06195544,GALAXY,18.01723,16.86694,16.30291,15.97176,15.75882,11.62067,True
1237657628991291518,181.143037140111,52.2223811051472,3.906697,0.06305526,GALAXY,18.77991,17.75166,17.4454,17.22473,17.15301,13.54356,True
1237657628991422664,181.674489252559,52.1556780495676,8.408202,0.06071632,GALAXY,17.55621,15.93606,15.17027,14.73953,14.41466,29.00794,True
1237657629510402380,128.026179103408,35.6560823610599,5.678692,0.147316,GALAXY,19.44249,17.98294,17.29504,16.85111,16.66724,11.41668,False
1237657629510467868,128.22734710257,35.5998987785822,6.361525,0.1772146,GALAXY,20.232,18.26213,16.99875,16.454,16.13236,14.23308,False
1237657629527179411,177.376969548003,52.4132766400136,6.230617,0.05233113,GALAXY,18.09109,16.2395,15.38295,14.96743,14.6426,31.14042,True
1237657629527179422,177.414592090165,52.2905770835323,5.828612,0.05253523,GALAXY,18.42415,16.67799,15.85509,15.44928,15.15804,26.79423,True
1237657629527441615,178.337526801474,52.3453274197225,8.803855,0.0485936,GALAXY,17.59004,16.31492,15.72236,15.3327,15.10869,13.0227,True
1237657629527441641,178.435321899934,52.4422970570052,4.254155,0.1122133,GALAXY,20.2819,18.29764,17.28523,16.82225,16.46641,13.28019,False
1237657629527572611,178.795637101068,52.5261219674018,8.146977,0.04786553,GALAXY,18.5532,17.30307,16.85614,16.58435,16.44163,12.37091,True
1237657629527638184,179.066576149846,52.5134124697219,11.79125,0.06126088,GALAXY,17.34545,15.71817,14.91637,14.47927,14.14677,25.98306,True
1237657630064115806,177.477341468901,52.7886958952833,4.05019,0.1706685,GALAXY,20.59268,18.55745,17.4831,17.05927,16.80223,11.88641,False
1237657630064377878,178.545488260647,52.8528545424589,10.06319,0.069856,GALAXY,18.06583,16.33236,15.50366,15.07733,14.79118,20.48201,True
1237657630064377944,178.453509211941,52.8058444335451,8.532556,0.07160952,GALAXY,18.76246,16.96682,16.11907,15.71592,15.39481,18.13534,True
1237657630064377950,178.444489053563,52.9037050416837,8.574914,0.04993337,GALAXY,17.94766,16.02809,15.16381,14.75988,14.44673,33.51744,True
1237657630064377973,178.501265902798,52.9214396982902,9.630362,0.07136904,GALAXY,17.50262,16.12642,15.46065,15.08178,14.85576,19.74495,True
1237657630064377997,178.557270107997,52.8724929782073,5.435215,0.07920352,GALAXY,19.23281,17.8823,17.30449,16.9554,16.72368,10.45492,True
1237657630064378020,178.623962951278,52.7701199383178,5.053993,0.06944498,GALAXY,18.59169,16.71044,15.84659,15.4281,15.11517,26.68872,True
1237657630064443410,178.707434677206,52.8143753081479,14.3398,0.06939342,GALAXY,18.73114,16.76983,15.87328,15.44767,15.18568,21.03027,True
1237657630064443555,178.834439572863,52.8542670060303,7.492473,0.06599836,GALAXY,18.47566,17.19428,16.6107,16.25035,16.10081,10.43164,True
1237657630064443564,178.826369430252,52.8885570614963,4.412394,0.07037053,GALAXY,19.02716,17.99744,17.59211,17.29509,17.20026,10.44669,True
1237657630064443583,178.883317552094,52.9064369352912,4.601208,0.06886017,GALAXY,19.41471,18.21577,17.60997,17.25464,17.07225,11.11939,True
1237657630601117758,178.039199985955,53.316694759496,9.932581,0.05579462,GALAXY,17.62626,16.09797,15.49272,15.13506,14.90622,21.8554,True
1237657630601117866,178.09567680572,53.1603459183782,5.173989,0.07866825,GALAXY,18.80449,17.58381,16.98415,16.60001,16.40846,12.78178,True
1237657775002943682,128.115456918904,35.4233691225044,4.142734,0.1770587,GALAXY,20.67726,18.77122,17.62882,17.12695,16.77557,13.62714,False
1237657775003009217,128.300498093467,35.4861653811336,5.280511,0.0639841,GALAXY,19.24179,17.74592,17.03771,16.60889,16.3051,16.21275,True
1237657775539945655,128.101185530067,35.8599779321736,7.008595,0.1367725,GALAXY,19.32298,17.63479,16.65961,16.15729,15.8017,16.23231,False
1237657855536267332,180.355736050813,51.52179883025,3.70954,0.06339796,GALAXY,19.59426,17.97045,17.1684,16.7843,16.50211,18.13194,True
1237657855536267365,180.511108183205,51.5334109436313,3.942472,0.1179703,GALAXY,19.65911,18.36685,17.62517,17.2359,16.91954,10.98415,False
1237657855536267368,180.524856721615,51.5021513156905,6.124317,0.08664932,GALAXY,19.02544,17.03729,16.06863,15.62817,15.28486,26.10537,True
1237657855536267372,180.52046059854,51.5630749375485,4.098146,0.1182174,GALAXY,20.27463,18.25872,17.21884,16.77238,16.40401,15.11291,False
1237657855536332812,180.548932853588,51.4059997496784,3.952415,0.09239601,GALAXY,19.23328,17.15302,16.17751,15.76731,15.40603,28.50798,True
1237657855536332889,180.580836623997,51.4719193990779,4.297298,0.1504875,GALAXY,20.31839,18.34967,17.19845,16.73237,16.3618,15.75461,False
1237657855536529562,181.276819700723,51.3950177054993,6.999181,0.09470347,GALAXY,19.33084,17.49048,16.5293,16.13655,15.7908,19.78326,True
1237657855536529570,181.277760051743,51.4616813555875,10.7839,0.08483206,GALAXY,18.37766,16.46178,15.48055,15.00627,14.61988,22.34871,True
1237657855536529593,181.308352518536,51.4391660499414,5.154814,0.08565978,GALAXY,20.26219,18.22747,17.27135,16.85207,16.51207,11.43519,True
1237657855536660536,181.776897198774,51.5965609789392,3.866418,0.09092703,GALAXY,19.3915,18.06814,17.40741,17.01811,16.7792,14.88214,True
1237657856073334904,181.021567953245,52.0057451713778,5.361058,0.07273245,GALAXY,19.32209,17.98068,17.51597,17.18492,16.97638,10.73358,True
1237657856073334961,181.186415368945,51.8994905870936,3.466753,0.09231484,GALAXY,18.56297,17.26635,16.60645,16.23299,15.94577,23.04725,True
1237657856073334966,181.199841408709,51.852275777396,5.491903,0.06045033,GALAXY,18.40462,16.64629,15.83499,15.42728,15.08161,27.47151,True
1237657856073465970,181.679221517449,51.869620471445,5.224436,0.1780116,GALAXY,20.7132,18.76086,17.51948,17.05001,16.66291,10.74656,False
1237657856073531548,181.799067951959,51.9242158570683,5.167392,0.177734,GALAXY,19.9799,18.36852,17.27206,16.77945,16.42893,12.20454,False
1237657856609222752,177.468972307255,52.2606572824491,4.648572,0.09470964,GALAXY,18.98229,17.78184,17.15172,16.83414,16.63958,11.92603,True
1237657856609484933,178.346166731333,52.2981335192681,3.271205,0.07861024,GALAXY,20.353,18.40849,17.44353,17.00683,16.68885,14.55408,True
1237657856609943641,179.975877134468,52.2904117952242,6.619028,0.07207241,GALAXY,18.74129,16.79775,15.84999,15.41666,15.05126,26.2669,True
1237657856609943686,180.103400668468,52.3378651228292,7.659591,0.09344903,GALAXY,17.46338,16.3766,15.75089,15.38008,15.14045,23.55113,True
1237657856609943699,180.131977360368,52.3305242404527,7.119534,0.09315471,GALAXY,18.08353,16.87779,16.25587,15.91107,15.67955,17.31098,True
1237657856610009191,180.247805415189,52.2431373464353,6.034384,0.1164162,GALAXY,19.4822,17.49404,16.49559,16.05942,15.71009,19.28745,False
1237657856610009196,180.271003140562,52.2497718764987,8.700965,0.1154917,GALAXY,19.21402,17.38938,16.30616,15.78485,15.30747,13.34858,False
1237657856610205894,181.182043130645,52.3372589743922,4.521584,0.08810093,GALAXY,19.59322,17.95299,17.31768,16.88138,16.69844,13.22016,True
1237657856610271324,181.194783623788,52.3219434170816,5.768746,0.1693245,GALAXY,19.15629,18.1027,17.36858,16.97761,16.72812,13.76542,False
1237657856610271362,181.313246798337,52.3178608019184,3.214912,0.07797503,GALAXY,19.84426,18.10617,17.1825,16.79106,16.47802,18.99778,True
1237657856610336922,181.674909442501,52.3170475462039,7.197517,0.08259372,GALAXY,18.83889,17.20153,16.37354,15.98877,15.68962,12.31397,True
1237657857146159221,177.660087880441,52.5309458497244,4.297264,0.1106831,GALAXY,19.42878,18.04672,17.33542,16.93995,16.68833,12.17777,False
1237657857146224750,177.717078758838,52.6174182544691,5.123445,0.06680699,GALAXY,18.87193,17.74402,17.29054,16.96572,16.86743,10.01555,True
1237657857146224813,177.863974300649,52.6963400723697,4.224132,0.1712172,GALAXY,20.62657,18.40701,17.1972,16.70773,16.31251,14.59461,False
1237657857146355777,178.377427367961,52.6894438325452,18.56028,0.07163902,GALAXY,17.47275,15.54111,14.58843,14.18748,13.83214,29.75467,True
1237657857146421407,178.431351977568,52.7236282281072,10.27856,0.0787883,GALAXY,18.16366,16.74752,16.04779,15.69445,15.44412,13.1271,True
1237657857146421426,178.547085076721,52.5866725268534,3.38159,0.07123342,GALAXY,19.96497,17.94934,17.04833,16.60892,16.31839,17.37195,True
1237657857146421444,178.550630515738,52.6911492552137,5.608247,0.06456379,GALAXY,18.55886,16.61115,15.72676,15.3258,15.02383,29.14606,True
1237657857146421452,178.581252293205,52.6946080122744,5.014575,0.06297518,GALAXY,18.90999,16.96147,16.04751,15.60809,15.2903,26.461,True
1237645943978655982,55.8147588284992,0.998027448709593,4.560426,0.1001597,GALAXY,19.80442,18.22081,17.36597,16.85783,16.49876,14.97712,False
1237645943978655993,55.8319963341421,0.890833609147749,3.984653,0.1004212,GALAXY,19.45624,17.6463,16.66085,16.17872,15.78058,24.67508,False
1237645943978721492,55.8883028822129,0.996131969430339,5.325776,0.2340349,GALAXY,21.97339,19.25714,17.66804,17.13443,16.7034,12.07994,False
